Support .NET namespace,Support .NET type name,AndroidX .NET namespace,AndroidX .NET type name,Support .NET assembly,AndroidX .NET assembly,Support Java package,Support Java class,AndroidX Java package,AndroidX Java class,Messages
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.RequestFocusInDescendantsEventArgs,AndroidX.Leanback.Widget,BrowseFrameLayout.RequestFocusInDescendantsEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListenerImplementor,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnChildFocusListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,BrowseFrameLayout_OnChildFocusListenerImplementor,mono.androidx.leanback.widget,BrowseFrameLayout_OnChildFocusListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListener,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BrowseFrameLayout.OnFocusSearchListener,androidx.leanback.widget,BrowseFrameLayout.OnFocusSearchListener,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListenerInvoker,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BrowseFrameLayout.OnFocusSearchListener,androidx.leanback.widget,BrowseFrameLayout.OnFocusSearchListener,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.FocusSearchHandler,AndroidX.Leanback.Widget,BrowseFrameLayout.FocusSearchHandler,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListenerImplementor,AndroidX.Leanback.Widget,BrowseFrameLayout.IOnFocusSearchListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,BrowseFrameLayout_OnFocusSearchListenerImplementor,mono.androidx.leanback.widget,BrowseFrameLayout_OnFocusSearchListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,ThumbsBar,AndroidX.Leanback.Widget,ThumbsBar,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ThumbsBar,androidx.leanback.widget,ThumbsBar,
Android.Support.V17.Leanback.Widget,InvisibleRowPresenter,AndroidX.Leanback.Widget,InvisibleRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,InvisibleRowPresenter,androidx.leanback.widget,InvisibleRowPresenter,
Android.Support.V17.Leanback.Widget,IVisibility,AndroidX.Leanback.Widget,IVisibility,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Visibility,androidx.leanback.widget,Visibility,
Android.Support.V17.Leanback.Widget,IVisibilityInvoker,AndroidX.Leanback.Widget,IVisibilityInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,Visibility,androidx.leanback.widget,Visibility,
Android.Support.V17.Leanback.Widget,ItemBridgeAdapterShadowOverlayWrapper,AndroidX.Leanback.Widget,ItemBridgeAdapterShadowOverlayWrapper,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ItemBridgeAdapterShadowOverlayWrapper,androidx.leanback.widget,ItemBridgeAdapterShadowOverlayWrapper,
Android.Support.V17.Leanback.Widget,GuidedDatePickerAction,AndroidX.Leanback.Widget,GuidedDatePickerAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedDatePickerAction,androidx.leanback.widget,GuidedDatePickerAction,
Android.Support.V17.Leanback.Widget,GuidedDatePickerAction.Builder,AndroidX.Leanback.Widget,GuidedDatePickerAction.Builder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedDatePickerAction.Builder,androidx.leanback.widget,GuidedDatePickerAction.Builder,
Android.Support.V17.Leanback.Widget,GuidedDatePickerAction.BuilderBase,AndroidX.Leanback.Widget,GuidedDatePickerAction.BuilderBase,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedDatePickerAction.BuilderBase,androidx.leanback.widget,GuidedDatePickerAction.BuilderBase,
Android.Support.V17.Leanback.Widget,GuidedDatePickerAction.BuilderBaseInvoker,AndroidX.Leanback.Widget,GuidedDatePickerAction.BuilderBaseInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedDatePickerAction.BuilderBase,androidx.leanback.widget,GuidedDatePickerAction.BuilderBase,
Android.Support.V17.Leanback.Widget,FullWidthDetailsOverviewSharedElementHelper,AndroidX.Leanback.Widget,FullWidthDetailsOverviewSharedElementHelper,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,FullWidthDetailsOverviewSharedElementHelper,androidx.leanback.widget,FullWidthDetailsOverviewSharedElementHelper,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.FullWidthDetailsOverviewSharedElementHelper.TransitionTimeOutRunnable.
Android.Support.V17.Leanback.Widget,TitleHelper,AndroidX.Leanback.Widget,TitleHelper,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,TitleHelper,androidx.leanback.widget,TitleHelper,
Android.Support.V17.Leanback.Widget,GridLayoutManager,AndroidX.Leanback.Widget,GridLayoutManager,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GridLayoutManager,androidx.leanback.widget,GridLayoutManager,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GridLayoutManager.GridLinearSmoothScroller.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GridLayoutManager.GridLinearSmoothScroller.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GridLayoutManager.LayoutParams.
Android.Support.V17.Leanback.Widget,GridLayoutManager.OnLayoutCompleteListener,AndroidX.Leanback.Widget,GridLayoutManager.OnLayoutCompleteListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GridLayoutManager.OnLayoutCompleteListener,androidx.leanback.widget,GridLayoutManager.OnLayoutCompleteListener,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GridLayoutManager.PendingMoveSmoothScroller.
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.GridLayoutManager.SavedState.
Android.Support.V17.Leanback.Widget,AbstractMediaItemPresenter,AndroidX.Leanback.Widget,AbstractMediaItemPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaItemPresenter,androidx.leanback.widget,AbstractMediaItemPresenter,
Android.Support.V17.Leanback.Widget,AbstractMediaItemPresenter.ViewHolder,AndroidX.Leanback.Widget,AbstractMediaItemPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaItemPresenter.ViewHolder,androidx.leanback.widget,AbstractMediaItemPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,AbstractMediaItemPresenterInvoker,AndroidX.Leanback.Widget,AbstractMediaItemPresenterInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,AbstractMediaItemPresenter,androidx.leanback.widget,AbstractMediaItemPresenter,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewClickedListener,AndroidX.Leanback.Widget,IBaseOnItemViewClickedListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BaseOnItemViewClickedListener,androidx.leanback.widget,BaseOnItemViewClickedListener,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewClickedListenerInvoker,AndroidX.Leanback.Widget,IBaseOnItemViewClickedListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BaseOnItemViewClickedListener,androidx.leanback.widget,BaseOnItemViewClickedListener,
Android.Support.V17.Leanback.Widget,BaseOnItemViewClickedEventArgs,AndroidX.Leanback.Widget,BaseOnItemViewClickedEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewClickedListenerImplementor,AndroidX.Leanback.Widget,IBaseOnItemViewClickedListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,BaseOnItemViewClickedListenerImplementor,mono.androidx.leanback.widget,BaseOnItemViewClickedListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,SinglePresenterSelector,AndroidX.Leanback.Widget,SinglePresenterSelector,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SinglePresenterSelector,androidx.leanback.widget,SinglePresenterSelector,
Android.Support.V17.Leanback.Widget,DetailsParallaxDrawable,AndroidX.Leanback.Widget,DetailsParallaxDrawable,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DetailsParallaxDrawable,androidx.leanback.widget,DetailsParallaxDrawable,
Android.Support.V17.Leanback.Widget,IOnChildSelectedListener,AndroidX.Leanback.Widget,IOnChildSelectedListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildSelectedListener,androidx.leanback.widget,OnChildSelectedListener,
Android.Support.V17.Leanback.Widget,IOnChildSelectedListenerInvoker,AndroidX.Leanback.Widget,IOnChildSelectedListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildSelectedListener,androidx.leanback.widget,OnChildSelectedListener,
Android.Support.V17.Leanback.Widget,ChildSelectedEventArgs,AndroidX.Leanback.Widget,ChildSelectedEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,IOnChildSelectedListenerImplementor,AndroidX.Leanback.Widget,IOnChildSelectedListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,OnChildSelectedListenerImplementor,mono.androidx.leanback.widget,OnChildSelectedListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,ClassPresenterSelector,AndroidX.Leanback.Widget,ClassPresenterSelector,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,ClassPresenterSelector,androidx.leanback.widget,ClassPresenterSelector,
Android.Support.V17.Leanback.Widget,BackgroundHelper,AndroidX.Leanback.Widget,BackgroundHelper,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BackgroundHelper,androidx.leanback.widget,BackgroundHelper,
Android.Support.V17.Leanback.Widget,VerticalGridPresenter,AndroidX.Leanback.Widget,VerticalGridPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,VerticalGridPresenter,androidx.leanback.widget,VerticalGridPresenter,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.VerticalGridPresenter.VerticalGridItemBridgeAdapter.
Android.Support.V17.Leanback.Widget,VerticalGridPresenter.ViewHolder,AndroidX.Leanback.Widget,VerticalGridPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,VerticalGridPresenter.ViewHolder,androidx.leanback.widget,VerticalGridPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,PlaybackTransportRowPresenter,AndroidX.Leanback.Widget,PlaybackTransportRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackTransportRowPresenter,androidx.leanback.widget,PlaybackTransportRowPresenter,
Android.Support.V17.Leanback.Widget,PlaybackTransportRowPresenter.ViewHolder,AndroidX.Leanback.Widget,PlaybackTransportRowPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,PlaybackTransportRowPresenter.ViewHolder,androidx.leanback.widget,PlaybackTransportRowPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,MultiActionsProviderMultiAction,AndroidX.Leanback.Widget,MultiActionsProviderMultiAction,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,MultiActionsProvider.MultiAction,androidx.leanback.widget,MultiActionsProvider.MultiAction,
Android.Support.V17.Leanback.Widget,IMultiActionsProvider,AndroidX.Leanback.Widget,IMultiActionsProvider,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,MultiActionsProvider,androidx.leanback.widget,MultiActionsProvider,
Android.Support.V17.Leanback.Widget,IMultiActionsProviderInvoker,AndroidX.Leanback.Widget,IMultiActionsProviderInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,MultiActionsProvider,androidx.leanback.widget,MultiActionsProvider,
Android.Support.V17.Leanback.Widget,OnChildViewHolderSelectedListener,AndroidX.Leanback.Widget,OnChildViewHolderSelectedListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildViewHolderSelectedListener,androidx.leanback.widget,OnChildViewHolderSelectedListener,
Android.Support.V17.Leanback.Widget,OnChildViewHolderSelectedListenerInvoker,AndroidX.Leanback.Widget,OnChildViewHolderSelectedListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnChildViewHolderSelectedListener,androidx.leanback.widget,OnChildViewHolderSelectedListener,
Android.Support.V17.Leanback.Widget,IOnItemViewClickedListener,AndroidX.Leanback.Widget,IOnItemViewClickedListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnItemViewClickedListener,androidx.leanback.widget,OnItemViewClickedListener,
Android.Support.V17.Leanback.Widget,IOnItemViewClickedListenerInvoker,AndroidX.Leanback.Widget,IOnItemViewClickedListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,OnItemViewClickedListener,androidx.leanback.widget,OnItemViewClickedListener,
Android.Support.V17.Leanback.Widget,ItemViewClickedEventArgs,AndroidX.Leanback.Widget,ItemViewClickedEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,IOnItemViewClickedListenerImplementor,AndroidX.Leanback.Widget,IOnItemViewClickedListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,OnItemViewClickedListenerImplementor,mono.androidx.leanback.widget,OnItemViewClickedListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
Android.Support.V17.Leanback.Widget,GuidedActionsStylist,AndroidX.Leanback.Widget,GuidedActionsStylist,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionsStylist,androidx.leanback.widget,GuidedActionsStylist,
Android.Support.V17.Leanback.Widget,GuidedActionsStylist.ViewHolder,AndroidX.Leanback.Widget,GuidedActionsStylist.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,GuidedActionsStylist.ViewHolder,androidx.leanback.widget,GuidedActionsStylist.ViewHolder,
Android.Support.V17.Leanback.Widget,SpeechOrbView,AndroidX.Leanback.Widget,SpeechOrbView,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SpeechOrbView,androidx.leanback.widget,SpeechOrbView,
Android.Support.V17.Leanback.Widget,DetailsOverviewRowPresenter,AndroidX.Leanback.Widget,DetailsOverviewRowPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DetailsOverviewRowPresenter,androidx.leanback.widget,DetailsOverviewRowPresenter,
,,,,,,,,,,WARNING: Unable to find AndroidX type for Java type androidx.leanback.widget.DetailsOverviewRowPresenter.ActionsItemBridgeAdapter.
Android.Support.V17.Leanback.Widget,DetailsOverviewRowPresenter.ViewHolder,AndroidX.Leanback.Widget,DetailsOverviewRowPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DetailsOverviewRowPresenter.ViewHolder,androidx.leanback.widget,DetailsOverviewRowPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,SectionRow,AndroidX.Leanback.Widget,SectionRow,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,SectionRow,androidx.leanback.widget,SectionRow,
Android.Support.V17.Leanback.Widget,DetailsOverviewLogoPresenter,AndroidX.Leanback.Widget,DetailsOverviewLogoPresenter,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DetailsOverviewLogoPresenter,androidx.leanback.widget,DetailsOverviewLogoPresenter,
Android.Support.V17.Leanback.Widget,DetailsOverviewLogoPresenter.ViewHolder,AndroidX.Leanback.Widget,DetailsOverviewLogoPresenter.ViewHolder,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,DetailsOverviewLogoPresenter.ViewHolder,androidx.leanback.widget,DetailsOverviewLogoPresenter.ViewHolder,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewSelectedListener,AndroidX.Leanback.Widget,IBaseOnItemViewSelectedListener,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BaseOnItemViewSelectedListener,androidx.leanback.widget,BaseOnItemViewSelectedListener,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewSelectedListenerInvoker,AndroidX.Leanback.Widget,IBaseOnItemViewSelectedListenerInvoker,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,android.support.v17.leanback.widget,BaseOnItemViewSelectedListener,androidx.leanback.widget,BaseOnItemViewSelectedListener,
Android.Support.V17.Leanback.Widget,BaseOnItemViewSelectedEventArgs,AndroidX.Leanback.Widget,BaseOnItemViewSelectedEventArgs,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,,,,,
Android.Support.V17.Leanback.Widget,IBaseOnItemViewSelectedListenerImplementor,AndroidX.Leanback.Widget,IBaseOnItemViewSelectedListenerImplementor,Xamarin.Android.Support.v17.Leanback,Xamarin.AndroidX.Leanback,mono.android.support.v17.leanback.widget,BaseOnItemViewSelectedListenerImplementor,mono.androidx.leanback.widget,BaseOnItemViewSelectedListenerImplementor,WARNING: Unable to find a Java mapping, so took a guess.
